1,0.00000
3,1.15204
5,1.75149
5,3.52254
1,5.51363
5,11.42921
3,14.29368
5,14.39419
7,14.86806
1,16.54050
3,16.68520
5,16.70101
5,18.07776
3,19.28179
5,19.40437
7,19.91563
9,21.05244
3,21.03672
5,21.19976
1,22.69223
3,22.83139
3,21.45816
5,22.44167
7,22.58585
5,23.03564
7,23.15364
9,24.98842
11,25.07975
7,23.51531
9,23.63693
5,23.75581
1,24.05704
3,24.08181
5,25.92124
7,24.07004
3,24.79176
7,24.79810
7,25.51084
5,25.71019
3,25.95122
3,26.41362
9,26.57201
5,26.87303
3,28.27644
5,29.15847
7,30.52590
1,29.01222
3,29.06879
5,30.35397
3,30.15500
3,30.72457
5,31.06513
1,32.19154
