1,0.0000000
5,8.3153161
3,8.4365241
1,9.4471951
3,9.5697254
3,9.5801530
1,9.9334853
5,9.6856205
7,9.7207407
3,9.7893002
5,9.8210940
1,9.8903766
3,9.9170767
9,9.9431148
7,10.0390549
5,9.9587513
3,10.4010308
5,10.1574692
7,10.2200428
5,10.5620622
3,10.5932120
3,10.9015749
1,11.0150359
5,10.9542123
7,10.9687845
3,10.9576151
5,11.0547232
1,10.9714882
3,10.9787729
5,10.9957246
3,11.0029230
5,10.9984481
3,11.1625646
9,11.0236449
7,11.0376796
5,11.0647538
7,11.1008716
3,11.0691488
1,11.1412219
5,11.2583279
3,11.2741847
3,11.2626969
5,11.2638950
11,11.2652855
9,11.2653910
7,11.2710427
5,11.2714099
7,11.2756251
9,11.2756354
5,11.3014907
7,11.3751242
5,11.3380418
3,11.607182
3,11.4224518
1,11.4387736
3,11.4255504
1,11.4753742
5,11.4339916
7,11.4393959
3,11.4478412
5,11.4525348
9,11.4617102
7,11.4866555
5,11.4906715
7,11.4975007
3,11.4950757
5,11.4960046
3,11.5754959
5,11.5759390
11,11.5773314
9,11.5774212
5,11.5799075
3,11.5828652
7,11.5803059
5,11.5806159
7,11.5827059
9,11.5827155
5,11.582755
7,11.582794
11,11.583519
13,11.583519
9,11.585054
7,11.585054
9,11.585844
11,11.585844
3,11.662815
1,11.689912
5,11.668172
7,11.671194
1,11.6699311
3,11.6827835
3,11.675451
5,11.678101
9,11.6825748
7,11.6904980
5,11.6899309
3,11.7395017
5,11.6965990
7,11.7003882
3,11.7456284
5,11.7459060
11,11.7467834
9,11.7468479
7,11.7485091
5,11.7487346
5,11.7487336
3,11.7521006
7,11.7499162
9,11.7499235
3,11.797638
1,11.813966
1,11.8007639
3,11.8068167
5,11.801022
7,11.802865
3,11.805336
5,11.806964
9,11.8094891
7,11.8135874
5,11.8125220
3,11.840302
5,11.8173556
7,11.8199992
3,11.8480632
5,11.8482457
11,11.848815
9,11.848857
7,11.8499088
5,11.850063
5,11.8502809
3,11.851770
7,11.850792
9,11.850801
1,11.867885
3,11.8777586
3,11.88150
1,11.892010
5,11.88371
7,11.884900
3,11.886451
5,11.887531
9,11.8891168
7,11.8915728
1,11.889620
3,11.8916815
5,11.8906550
3,11.908158
5,11.894027
7,11.8958601
3,11.914417
5,11.914548
11,11.914956
9,11.914974
7,11.915664
5,11.915794
5,11.916025
3,11.917705
7,11.916266
9,11.916275
3,11.93715
1,11.944367
5,11.93869
7,11.939548
1,11.940251
3,11.941558
3,11.940529
5,11.941276
9,11.942350
7,11.9439532
5,11.943227
3,11.955024
5,11.945633
7,11.946939
3,11.959842
5,11.959921
11,11.960214
9,11.960225
7,11.960722
5,11.960804
5,11.961020
3,11.962072
9,11.961146
7,11.961146
5,11.97707
7,11.977713
1,11.97794
3,11.9788939
5,11.978969
9,11.9796892
7,11.9807927
5,11.9802232
3,11.988576
1,11.981100
5,11.9819949
7,11.9829591
3,11.99231
5,11.99241
11,11.992554
9,11.992565
7,11.992928
5,11.99300
5,11.9931879
3,11.9939474
7,11.99324
5,12.00502
7,12.005407
1,12.00554
3,12.0062235
5,12.006275
9,12.0068883
7,12.0076829
5,12.0072342
3,12.01339
1,12.00799
5,12.0085719
7,12.0093004
