50,1.8420E+01,2.913E+00,9.816E-01,1.000E+00
100,3.6500E+01,3.597E+00,9.910E-01,1.000E+00
150,5.4590E+01,4.000E+00,9.942E-01,1.001E+00
200,7.2680E+01,4.286E+00,9.959E-01,1.001E+00
298.15,1.0820E+02,4.684E+00,9.979E-01,1.004E+00
300,1.0890E+02,4.690E+00,9.979E-01,1.005E+00
400,1.4510E+02,4.978E+00,1.002E+00,1.027E+00
500,1.8170E+02,5.202E+00,1.011E+00,1.078E+00
600,2.1880E+02,5.388E+00,1.029E+00,1.154E+00
700,2.5680E+02,5.548E+00,1.053E+00,1.210E+00
800,2.9610E+02,5.691E+00,1.082E+00,1.327E+00
900,3.3700E+02,5.820E+00,1.113E+00,1.409E+00
1000,3.7950E+02,5.939E+00,1.147E+00,1.482E+00
2000,9.2650E+02,6.831E+00,1.452E+00,2.013E+00
3000,1.7600E+03,7.473E+00,1.732E+00,2.564E+00
4000,3.0050E+03,8.008E+00,1.992E+00,2.940E+00
5000,4.7990E+03,8.476E+00,2.200E+00,3.097E+00
6000,7.2710E+03,8.892E+00,2.355E+00,3.145E+00
7000,1.0550E+04,9.264E+00,2.469E+00,3.161E+00
8000,1.4750E+04,9.599E+00,2.556E+00,3.170E+00
9000,2.0020E+04,9.904E+00,2.624E+00,3.170E+00
10000,2.6470E+04,1.018E+01,2.678E+00,3.145E+00
11000,3.4240E+04,1.044E+01,2.718E+00,3.088E+00
12000,4.3430E+04,1.068E+01,2.745E+00,2.994E+00
13000,5.4130E+04,1.090E+01,2.760E+00,2.867E+00
14000,6.6430E+04,1.110E+01,2.762E+00,2.716E+00
15000,8.0350E+04,1.129E+01,2.753E+00,2.549E+00
16000,9.5930E+04,1.147E+01,2.735E+00,2.376E+00
17000,1.1310E+05,1.164E+01,2.709E+00,2.202E+00
18000,1.3200E+05,1.179E+01,2.676E+00,2.033E+00
19000,1.5240E+05,1.193E+01,2.638E+00,1.873E+00
20000,1.7430E+05,1.207E+01,2.596E+00,1.724E+00
21000,1.9760E+05,1.219E+01,2.551E+00,1.585E+00
22000,2.2220E+05,1.231E+01,2.504E+00,1.458E+00
23000,2.4810E+05,1.242E+01,2.456E+00,1.342E+00
24000,2.7520E+05,1.253E+01,2.408E+00,1.237E+00
25000,3.0330E+05,1.262E+01,2.359E+00,1.141E+00
26000,3.3240E+05,1.271E+01,2.310E+00,1.054E+00
27000,3.6240E+05,1.280E+01,2.262E+00,9.756E-01
28000,3.9310E+05,1.288E+01,2.215E+00,9.045E-01
29000,4.2450E+05,1.296E+01,2.169E+00,8.400E-01
30000,4.5660E+05,1.303E+01,2.123E+00,7.815E-01
32000,5.2220E+05,1.317E+01,2.036E+00,6.799E-01
34000,5.8930E+05,1.329E+01,1.954E+00,5.956E-01
36000,6.5750E+05,1.340E+01,1.876E+00,5.252E-01
38000,7.2630E+05,1.350E+01,1.804E+00,4.659E-01
40000,7.9530E+05,1.359E+01,1.736E+00,4.157E-01
42000,8.6420E+05,1.367E+01,1.672E+00,3.729E-01
44000,9.3280E+05,1.375E+01,1.612E+00,3.361E-01
46000,1.0010E+06,1.382E+01,1.556E+00,3.044E-01
48000,1.0680E+06,1.388E+01,1.503E+00,2.768E-01
50000,1.1350E+06,1.394E+01,1.453E+00,2.527E-01
