50,3.697E+01,3.610E+00,9.864E-01,1.000E+00
100,7.345E+01,4.297E+00,9.935E-01,1.001E+00
150,1.099E+02,4.700E+00,9.959E-01,1.001E+00
200,1.464E+02,4.987E+00,9.974E-01,1.003E+00
298.15,2.182E+02,5.386E+00,1.003E+00,1.033E+00
300,2.196E+02,5.392E+00,1.003E+00,1.034E+00
400,2.937E+02,5.682E+00,1.021E+00,1.121E+00
500,3.699E+02,5.913E+00,1.052E+00,1.240E+00
600,4.498E+02,6.109E+00,1.094E+00,1.360E+00
700,5.342E+02,6.281E+00,1.140E+00,1.467E+00
800,6.239E+02,6.436E+00,1.186E+00,1.558E+00
900,7.194E+02,6.578E+00,1.232E+00,1.633E+00
1000,8.209E+02,6.710E+00,1.275E+00,1.695E+00
2000,2.207E+03,7.699E+00,1.583E+00,2.046E+00
3000,4.362E+03,8.381E+00,1.783E+00,2.313E+00
4000,7.452E+03,8.916E+00,1.942E+00,2.518E+00
5000,1.166E+04,9.364E+00,2.074E+00,2.673E+00
6000,1.719E+04,9.752E+00,2.184E+00,2.792E+00
7000,2.425E+04,1.010E+01,2.276E+00,2.846E+00
8000,3.302E+04,1.040E+01,2.346E+00,2.813E+00
9000,4.365E+04,1.068E+01,2.392E+00,2.696E+00
10000,5.624E+04,1.094E+01,2.414E+00,2.520E+00
11000,7.080E+04,1.117E+01,2.414E+00,2.315E+00
12000,8.730E+04,1.138E+01,2.397E+00,2.104E+00
13000,1.057E+05,1.157E+01,2.367E+00,1.903E+00
14000,1.257E+05,1.174E+01,2.327E+00,1.719E+00
15000,1.474E+05,1.190E+01,2.281E+00,1.554E+00
16000,1.705E+05,1.205E+01,2.231E+00,1.410E+00
17000,1.949E+05,1.218E+01,2.179E+00,1.284E+00
18000,2.204E+05,1.230E+01,2.126E+00,1.175E+00
19000,2.469E+05,1.242E+01,2.073E+00,1.080E+00
20000,2.743E+05,1.252E+01,2.022E+00,9.966E-01
21000,3.023E+05,1.262E+01,1.971E+00,9.241E-01
22000,3.310E+05,1.271E+01,1.922E+00,8.604E-01
23000,3.601E+05,1.279E+01,1.875E+00,8.042E-01
24000,3.897E+05,1.287E+01,1.829E+00,7.542E-01
25000,4.195E+05,1.295E+01,1.785E+00,7.096E-01
26000,4.495E+05,1.302E+01,1.743E+00,6.696E-01
27000,4.797E+05,1.308E+01,1.702E+00,6.335E-01
28000,5.100E+05,1.314E+01,1.664E+00,6.008E-01
29000,5.403E+05,1.320E+01,1.626E+00,5.710E-01
30000,5.706E+05,1.325E+01,1.591E+00,5.437E-01
32000,6.309E+05,1.335E+01,1.524E+00,4.955E-01
34000,6.907E+05,1.345E+01,1.462E+00,4.543E-01
36000,7.497E+05,1.353E+01,1.405E+00,4.186E-01
38000,8.077E+05,1.360E+01,1.352E+00,3.874E-01
40000,8.646E+05,1.367E+01,1.303E+00,3.598E-01
42000,9.204E+05,1.373E+01,1.258E+00,3.352E-01
44000,9.748E+05,1.379E+01,1.215E+00,3.132E-01
46000,1.028E+06,1.384E+01,1.176E+00,2.933E-01
48000,1.080E+06,1.389E+01,1.139E+00,2.754E-01
50000,1.131E+06,1.394E+01,1.104E+00,2.591E-01
